system:index,aspect,days,elevation,evimax,evimean,evimedian,evimin,evisum,labels,lstmax,lstmean,lstmedian,lstmin,lstsum,ndvimax,ndvimean,ndvimedian,ndvimin,ndvisum,ndwimax,ndwimean,ndwimedian,ndwimin,ndwisum,precmax,precmean,precmedian,precmin,precsum,slope,time,.geo
2_000000000000000000d6_0_0,60.649887,36,55,0.5136000575663814,0.40598827308110325,0.4213113962618522,0.31078576723498885,8.93174200778427,1,31.99000000000001,27.60600000000003,28.210000000000008,21.390000000000043,276.0600000000003,0.74907994,0.64211565,0.6443804,0.53358984,14.126543986773477,0.02289775,-0.007728905,-0.013335979,-0.028628629,-0.17003591009415686,7.866377,0.68927795,0.0,0.0,24.814006328582764,2.364006,20191212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.70612982667953,21.898680838623637]}"
2_000000000000000000e9_0_0,111.7112,40,60,0.49298634182355117,0.42396262989915773,0.44262408636953954,0.3218843126767021,9.32717785778147,1,30.750000000000057,26.331052631578977,26.57000000000005,20.27000000000004,500.2900000000006,0.74259895,0.6579414,0.66158235,0.54470587,14.474711334610856,0.044002682,-0.003025649,-0.005226895,-0.05,-0.06656427914276719,8.71975,0.6485367,0.0,0.0,25.941466808319092,0.47009283,20191212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.35129528945232,21.710034628958535]}"
2_000000000000000000ee_0_0,85.16774,16,35,0.41724567967218956,0.36384927198519107,0.3752465483234715,0.2530786892089335,4.002341991837102,1,29.05000000000001,25.415714285714312,24.890000000000043,20.930000000000007,177.9100000000002,0.6104956,0.5298137,0.5348568,0.35375637,5.827950898428639,0.11942099,-0.007923609,-0.017589334,-0.03964304,-0.08715969702461734,5.860758,0.36629736,0.0,0.0,5.860757827758789,0.6881077,20191212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.97849444654273,21.575287336340608]}"
2_0000000000000000003f_0_0,89.40431,41,219,0.469889481993835,0.41452849515270407,0.41630148992112187,0.3527466086082733,2.0726424757635202,1,20.610000000000014,18.050000000000022,18.05000000000001,15.430000000000007,108.30000000000013,0.75560373,0.72928196,0.7303858,0.6913717,3.6464099139349218,0.053567253,-0.0023569586,0.0052083335,-0.047482703,-0.01178479241207242,7.5938134,0.6571888,0.0,0.0,26.944739818572998,5.558229,20190126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.10463163527866,23.80310924095702]}"
2_00000000000000000002_0_0,232.9983,31,373,0.6209680864698595,0.461968640714627,0.4580852168006273,0.3305474300041789,5.543623688575524,1,28.850000000000023,27.57000000000004,27.57000000000005,26.57000000000005,165.42000000000024,0.8023653,0.7047968,0.7498058,0.2550032,8.457561508428158,0.09274874,0.022493947,0.017504591,-0.014627478,0.2699273689649999,6.6047606,0.21305679,0.0,0.0,6.604760646820068,15.144444,20191106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.22789878938727,25.393127293848575]}"
2_00000000000000000028_0_0,110.25427,22,509,0.48061257738677093,0.39716549756267333,0.40292249675056047,0.3061646669424907,4.76598597075208,1,27.27000000000004,23.801111111111148,23.970000000000027,18.27000000000004,214.21000000000032,0.7375776,0.65328395,0.6451996,0.57607925,7.839407549572496,0.015646571,-0.035042502,-0.03994184,-0.075689845,-0.4205100182443857,7.0340123,0.8072452,0.0,0.0,17.759394645690918,2.8442702,20191120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.34842525482499,24.265741612278575]}"
2_00000000000000000053_0_0,5.6631975,19,231,0.565372920765516,0.4563689141871928,0.4469515919191715,0.3798010274810406,5.4764269702463135,1,26.77000000000004,24.420000000000023,24.730000000000018,21.610000000000014,195.36000000000018,0.8495822,0.77591825,0.7773726,0.69957083,9.311018634683485,0.063942306,0.021067414,0.018473838,-0.007134157,0.2528089632251067,5.9790635,0.8946027,0.0,0.0,16.997451305389404,4.476313,20191120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.84986027213866,23.54259780856236]}"
2_00000000000000000054_0_0,16.219324,19,187,0.5531004489337823,0.42821338927371083,0.41779038979001804,0.2791194699722163,5.13856067128453,1,26.77000000000004,24.420000000000023,24.730000000000018,21.610000000000014,195.36000000000018,0.801227,0.7500717,0.7577266,0.6837607,9.00086049506989,0.063942306,0.019985776,0.03497345,-0.107869945,0.23982931848149747,5.9790635,0.8946027,0.0,0.0,16.997451305389404,4.518433,20191120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.84986027213866,23.547089384982957]}"
2_000000000000000000bd_0_0,141.93146,20,158,0.4827814569536424,0.3948679669991225,0.407312549847601,0.2853789015895008,3.15894373599298,1,32.57000000000005,29.915000000000035,29.79000000000002,27.510000000000048,119.66000000000014,0.6899968,0.6229916,0.61118215,0.58639777,4.983932774864613,0.03767661,-0.008439223,-0.00476015,-0.08776717,-0.06751378683838993,7.031106,0.6513467,0.0,0.0,13.026933193206787,4.5555325,20191120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15366592694603,22.073852319026944]}"
2_000000000000000000be_0_0,169.36873,20,142,0.5734773499024636,0.4826298951122321,0.47304770328753754,0.4004576659038902,3.8610391608978567,1,26.810000000000002,24.943333333333346,25.810000000000002,22.210000000000036,74.83000000000004,0.7938826,0.7326714,0.73754406,0.6231454,5.86137081114895,0.14345036,0.042495966,0.04006121,-0.009211053,0.33996773487888277,7.8496685,0.7194264,0.0,0.0,14.388527393341064,5.410079,20191120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.99196917580451,22.105293353971128]}"
2_000000000000000000bf_0_0,141.93146,20,158,0.4827814569536424,0.3948679669991225,0.407312549847601,0.2853789015895008,3.15894373599298,1,32.57000000000005,29.915000000000035,29.79000000000002,27.510000000000048,119.66000000000014,0.6899968,0.6229916,0.61118215,0.58639777,4.983932774864613,0.03767661,-0.008439223,-0.00476015,-0.08776717,-0.06751378683838993,7.031106,0.6513467,0.0,0.0,13.026933193206787,4.5555325,20191120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15366592694603,22.073852319026944]}"
2_0000000000000000002a_0_0,182.37027,41,677,0.5950149274456711,0.4116986371930526,0.40531154239019407,0.3058941058941059,6.998876832281894,1,25.430000000000007,18.68500000000002,19.110000000000014,12.750000000000057,224.22000000000025,0.7572519,0.67994606,0.67725635,0.5901521,11.559083099739887,0.054387808,-0.02391162,-0.02057044,-0.18539539,-0.4064975349465385,6.873276,0.59691083,0.0,0.0,24.473344802856445,9.146341,20191229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.58198722869606,24.265741612278575]}"
2_0000000000000000002e_0_0,3.1370654,61,472,0.5249484080188679,0.3595250033403312,0.33993761287059177,0.19126819126819122,11.504800106890599,1,27.930000000000007,21.99720000000003,22.83000000000004,13.690000000000055,549.9300000000007,0.80042106,0.6475048,0.66679305,0.49481544,20.720153510044177,0.07051827,-0.013226657,-0.017244313,-0.08423168,-0.42325303331017494,7.369221,0.40387636,0.0,0.0,24.63645839691162,1.1609447,20191229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.66445714606009,24.175910083866622]}"
2_00000000000000000057_0_0,268.54126,48,156,0.5611487918609581,0.45346044465924906,0.4587434913154194,0.36316876436893586,10.429590227162729,1,28.05000000000001,22.52058823529415,22.49000000000001,16.77000000000004,382.85000000000053,0.78176,0.7268569,0.74094534,0.6176656,16.71770901986681,0.06766604,0.015224943,0.013742638,-0.03387024,0.3501736968755722,7.724949,0.5976242,0.0,0.0,28.685962200164795,2.2759032,20191229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.05647278748614,23.54259780856236]}"
2_00000000000000000059_0_0,176.33122,17,91,0.4605171694703184,0.38300492303796185,0.4045900249163703,0.26232247284878857,1.5320196921518474,1,25.630000000000052,25.630000000000052,25.630000000000052,25.630000000000052,25.630000000000052,0.6698685,0.6428214,0.63668764,0.62804174,2.5712855569348774,-0.027671475,-0.09042543,-0.046276815,-0.24147661,-0.36170171201229095,8.366234,1.3459439,0.0,0.0,22.881045818328857,0.9873851,20190212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.94617796772367,23.45276628015041]}"
2_0000000000000000005a_0_0,176.33122,17,91,0.4605171694703184,0.38300492303796185,0.4045900249163703,0.26232247284878857,1.5320196921518474,1,25.630000000000052,25.630000000000052,25.630000000000052,25.630000000000052,25.630000000000052,0.6698685,0.6428214,0.63668764,0.62804174,2.5712855569348774,-0.027671475,-0.09042543,-0.046276815,-0.24147661,-0.36170171201229095,8.366234,1.3459439,0.0,0.0,22.881045818328857,0.9873851,20190212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.94617796772367,23.45276628015041]}"
2_0000000000000000002b_0_0,142.3569,11,133,0.41997307637806425,0.3833775715673841,0.4028463437210738,0.3273132946030143,1.1501327147021523,1,28.03000000000003,25.930000000000035,25.720000000000027,24.250000000000057,103.72000000000014,0.67403555,0.6431618,0.64976704,0.6056828,1.9294854100754915,0.016720148,9.768555E-4,0.0,-0.013789581,0.002930566668510437,9.58473,1.2815222,0.0,0.0,14.096744060516357,5.9087963,20191109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.7735034729885,24.16692693102543]}"
2_00000000000000000072_0_0,350.73166,32,138,0.5642273126562606,0.42601132575645123,0.4091774662481531,0.3269658971053557,4.260113257564512,1,27.33000000000004,25.58333333333336,25.710000000000036,23.810000000000002,153.50000000000017,0.73367643,0.6609919,0.6862726,0.40172786,6.609919110655428,0.031760436,-0.0225395,-0.001588725,-0.21333334,-0.22539499960839748,7.1047316,0.4302948,0.0,0.0,13.769434452056885,1.1745349,20191109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.08791382243034,23.19225484775575]}"
2_00000000000000000006_0_0,312.12762,23,222,0.41530249110320294,0.34702878184210134,0.34007184608323693,0.29481498756218905,4.164345382105216,1,31.190000000000055,24.56200000000004,25.31000000000003,16.630000000000052,245.6200000000004,0.63416475,0.5903189,0.58880323,0.5449388,7.083827084648908,-0.0058455956,-0.047914974,-0.04305766,-0.08812126,-0.5749796782620251,0.0061259153,2.6634414E-4,0.0,0.0,0.006125915329903364,1.2960564,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.67219180606722,25.249396848389452]}"
2_00000000000000000010_0_0,302.7988,28,303,0.42672107877927606,0.34533600033515205,0.34739356910664626,0.2758539734710647,3.798696003686673,1,28.53000000000003,24.454000000000025,26.180000000000007,15.390000000000043,244.54000000000025,0.60503143,0.5659477,0.567469,0.5056106,6.225425040584268,0.003502218,-0.039999433,-0.049117953,-0.07599376,-0.43999377731233835,7.558957,0.8682743,0.0,0.0,24.31168031692505,3.4203613,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.19122008010407,25.011343298097778]}"
2_0000000000000000001f_0_0,311.4644,55,520,0.5318397059862887,0.3912484852304448,0.37277648878576947,0.27812613778874545,12.128703042143789,1,28.77000000000004,23.355600000000027,23.350000000000023,13.710000000000036,583.8900000000007,0.7922662,0.69698554,0.7102841,0.50121987,21.606551168529904,0.050865512,0.008725588,0.010494753,-0.033374537,0.2704932391643524,6.9840674,0.539381,0.0,0.0,29.665955543518066,5.931765,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.68566653532902,24.548710926776224]}"
2_00000000000000000029_0_0,242.80809,44,453,0.4393688901667625,0.34522593301505927,0.353585021930532,0.2588640704143486,8.285422392361422,1,29.190000000000055,24.19631578947372,25.05000000000001,14.210000000000036,459.73000000000064,0.6753446,0.57976073,0.5887638,0.47606868,13.91425738724091,0.011282051,-0.045669917,-0.038775675,-0.12023298,-1.0960780093446374,6.7923937,0.545427,0.0,0.0,23.998788356781006,12.725517,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.74081394521025,24.265741612278575]}"
2_00000000000000000039_0_0,264.40903,44,103,0.6027723066631983,0.46832669132931454,0.4655361511585674,0.37009212763433635,10.30318720924492,1,30.450000000000045,25.298000000000027,26.210000000000036,17.83000000000004,379.4700000000004,0.8230791,0.6905509,0.68361205,0.6101695,15.192120444689749,0.06668878,0.01541154,0.010057468,-0.04831963,0.33905388321727514,7.252661,0.63733566,0.0,0.0,28.042768955230713,1.7844158,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.35453837303886,23.982772297780926]}"
2_00000000000000000047_0_0,254.737,36,294,0.5163862500476899,0.44137034132423086,0.45901261901619933,0.28172535944988536,7.944666143836155,1,27.850000000000023,24.206000000000035,24.460000000000036,16.77000000000004,242.06000000000034,0.78673506,0.71989506,0.72264,0.64608294,12.958111287850553,0.1866633,0.013440381,5.5145705E-4,-0.03996865,0.24192685447633266,8.135848,0.7705511,0.0,0.0,27.739838123321533,16.282387,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.32883740734934,23.71327771254507]}"
2_00000000000000000048_0_0,234.34195,36,129,0.4807385618598717,0.40025223245407154,0.4173786584257408,0.2393566337614819,6.0037834868110735,1,30.170000000000016,26.794000000000032,27.28000000000003,19.010000000000048,267.94000000000034,0.6282051,0.58649,0.59936404,0.5072698,8.797349326041344,0.03412175,-0.008103178,-0.009207497,-0.048574753,-0.1215476670768112,8.282963,0.7632806,0.0,0.0,27.47810125350952,12.050244,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.33782056019054,23.681836677600888]}"
2_00000000000000000049_0_0,178.43628,36,222,0.45004737340772705,0.37809360067641684,0.388641580301871,0.2393566337614819,6.427591211499086,1,29.77000000000004,26.016666666666694,26.57000000000005,19.150000000000034,234.15000000000026,0.60667163,0.56324506,0.56987333,0.49370444,9.575166250862742,0.04619847,0.008369225,0.011132551,-0.030745031,0.142276830971241,8.282963,0.7632806,0.0,0.0,27.47810125350952,11.443332,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.34231213661113,23.681836677600888]}"
2_0000000000000000004d_0_0,154.47533,60,184,0.5704284107810063,0.4327294678319555,0.4141196890800694,0.33341141563207627,12.54915456712671,1,31.170000000000016,26.16555555555559,26.160000000000025,17.250000000000057,470.9800000000006,0.7842982,0.7062897,0.7123795,0.5614727,20.48240165362032,0.04968213,-6.46932E-5,-0.003806735,-0.03834705,-0.0018761029350571334,6.7114506,0.2988131,0.0,0.0,17.928786277770996,1.0276947,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.04012802359702,23.61895460771252]}"
2_0000000000000000004e_0_0,209.15564,36,140,0.4970912113027219,0.4240487912915693,0.4395200309657442,0.2886095967372759,9.753122199706095,1,29.970000000000027,25.934285714285746,27.02000000000004,17.710000000000036,363.08000000000044,0.75928295,0.68401873,0.70013386,0.5044776,15.732430486213559,0.06680121,0.018905805,0.016239746,-0.06615315,0.4348335434915498,6.6439676,0.66734934,0.0,0.0,24.024577140808105,2.984324,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.29901791419842,23.62344618413312]}"
2_00000000000000000060_0_0,260.1883,36,184,0.44060166119913446,0.38357539883129876,0.39281176257033945,0.2931169850824392,6.520781780132079,1,28.950000000000045,24.813529411764733,25.130000000000052,17.83000000000004,421.8300000000005,0.70159316,0.62408835,0.6306991,0.5367965,10.609502398329465,0.042584434,-0.030898346,-0.036663007,-0.10723192,-0.5252718795090914,8.422511,0.80094373,0.0,0.0,28.833975315093994,7.7757454,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.61180672184699,23.461749432991603]}"
2_0000000000000000006c_0_0,351.15747,23,83,0.4634238440149669,0.3745358622324138,0.3759895167581949,0.30865812189380065,4.494430346788966,1,28.350000000000023,24.576666666666696,25.110000000000014,17.610000000000014,221.19000000000028,0.6753377,0.63275677,0.6289777,0.58953446,7.593081240060993,0.022513662,-0.010743659,-0.007183551,-0.051135484,-0.12892390287015587,6.1028223,0.2653532,0.0,0.0,6.10312345768034,0.41065112,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.25248060819918,23.322510563953077]}"
2_0000000000000000006d_0_0,324.0218,23,82,0.48166383701188453,0.3695241367319329,0.36748070378341124,0.29536270925533964,4.434289640783195,1,27.77000000000004,24.11500000000003,25.380000000000024,17.690000000000055,192.92000000000024,0.7023941,0.62994456,0.62058514,0.5771159,7.559335007341358,0.008773807,-0.03997245,-0.046708915,-0.07552,-0.47966942423954606,6.143256,0.26711,0.0,0.0,6.143529993132688,0.21489744,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.24349745535798,23.31801898753248]}"
2_0000000000000000006e_0_0,324.0218,23,84,0.48166383701188453,0.4109951411624944,0.40778729197306646,0.3442357024294553,4.931941693949933,1,28.350000000000023,24.576666666666696,25.110000000000014,17.610000000000014,221.19000000000028,0.72523963,0.67034835,0.67060196,0.60275483,8.044180257253426,0.032532427,-0.004946738,-0.010966227,-0.04701273,-0.059360854953411035,6.143256,0.26711,0.0,0.0,6.143529993132688,0.6446681,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.24798903177857,23.31801898753248]}"
2_00000000000000000071_0_0,47.81189,33,152,0.5065095003518649,0.4092567029980473,0.3924157467257599,0.3027055987141709,8.185134059960946,1,29.55000000000001,25.017500000000023,25.410000000000025,16.930000000000007,400.28000000000037,0.7782691,0.6604067,0.67749083,0.47114602,13.208134202418464,0.081236795,-0.0016810338,0.005575569,-0.09314227,-0.03362067532725632,7.9771724,0.75499296,0.0,0.0,24.914767265319824,6.275979,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.19571165652468,23.250645341223517]}"
2_00000000000000000073_0_0,297.71286,32,91,0.42607454967005537,0.35208453091468517,0.35842293906810035,0.2421006436512581,6.689606087379018,1,29.250000000000057,25.048461538461574,26.110000000000014,17.190000000000055,325.63000000000045,0.7742526,0.58632,0.5947809,0.40464547,11.140080061894784,0.057861906,-0.008861368,-0.016249051,-0.057498056,-0.16836598963709548,7.198462,0.75918716,0.0,0.0,24.293988704681396,3.9824324,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.81392766077389,23.178780118493954]}"
2_00000000000000000096_0_0,122.804825,37,110,0.4342105263157894,0.2975850819490481,0.27973695780352587,0.21652397971905915,5.356531475082866,1,30.870000000000005,23.735000000000035,24.02000000000004,17.630000000000052,189.88000000000028,0.6689655,0.52077013,0.5196059,0.16795367,9.373862693332368,0.06373627,-0.021648705,-0.023560483,-0.056764193,-0.3896766733378172,6.958986,0.6504689,0.0,0.0,24.06734800338745,5.970075,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.76327182731325,22.954201297464074]}"
2_00000000000000000097_0_0,117.09129,37,102,0.501870557426113,0.39033129040609615,0.4060287918555635,0.27638645827047253,8.977619679340211,1,26.49000000000001,22.692500000000024,23.150000000000034,17.370000000000005,181.5400000000002,0.77014923,0.61049134,0.6509675,0.18816763,14.041301359822297,0.13545348,0.062977225,0.061059907,0.021880742,1.4484762493520975,6.958986,0.6504689,0.0,0.0,24.06734800338745,10.693562,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.76776340373384,22.96318445030527]}"
2_000000000000000000ab_0_0,318.91144,23,262,0.4873369148119723,0.3899833951151279,0.3790453386884993,0.31488806113436507,5.069784136496663,1,30.930000000000007,24.36250000000002,24.730000000000018,16.090000000000032,194.90000000000015,0.72302735,0.6530767,0.6511,0.50540614,8.489997568332058,0.03034682,-0.0054212287,-0.011547344,-0.030012334,-0.07047597400378436,8.016795,1.1287045,0.0,0.0,25.960205078125,7.116003,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37824474797591,22.356821633524593]}"
2_000000000000000000ac_0_0,263.19473,23,290,0.5105937214881898,0.40685764267291824,0.420985864443639,0.32732573548900085,5.289149354747937,1,29.130000000000052,23.40500000000003,24.190000000000026,15.990000000000009,187.24000000000024,0.7484982,0.66537076,0.6692831,0.55675673,8.649819842906291,0.039771374,0.0010570028,0.0050978456,-0.032160297,0.01374103594571352,8.016795,1.1287045,0.0,0.0,25.960205078125,9.690569,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37824474797591,22.352330057103995]}"
2_000000000000000000ad_0_0,357.6635,23,352,0.5262147444847808,0.41715296391573353,0.39958344582867283,0.32732573548900085,5.422988530904536,1,29.130000000000052,23.40500000000003,24.190000000000026,15.990000000000009,187.24000000000024,0.764964,0.7043085,0.73608905,0.5707989,9.156010957426023,0.047573738,0.021444162,0.022512708,-0.02760317,0.27877411525696516,8.016795,1.1287045,0.0,0.0,25.960205078125,6.126286,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.3827363243965,22.352330057103995]}"
2_000000000000000000b1_0_0,337.8017,37,292,0.5209983454782272,0.41078179325800823,0.41581408944753,0.25722040799016077,8.626417658418173,1,28.750000000000057,24.25769230769233,25.49000000000001,15.670000000000016,315.3500000000003,0.8325326,0.7046882,0.70332354,0.57152873,14.79845215753115,0.14301644,0.046887446,0.03718433,-0.096140824,0.9846363398246467,7.0067205,0.77919966,0.0,0.0,28.830387115478516,12.088661,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36926159513472,22.293939563636226]}"
2_000000000000000000b6_0_0,70.40732,37,151,0.6181076502921147,0.48561909035857953,0.4798749511527941,0.31464630617438905,11.16923907824733,1,29.350000000000023,25.14333333333336,26.230000000000018,16.850000000000023,377.1500000000004,0.82972974,0.7715676,0.7767677,0.64029795,17.746054842873246,0.13164616,0.024534017,0.027898725,-0.052612547,0.5642823849339038,8.579638,0.73722553,0.0,0.0,27.277344703674316,5.17196,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.64773933321176,22.262498528692042]}"
2_000000000000000000c4_0_0,65.65032,33,101,0.5507812500000001,0.4304076044693106,0.4347826086956523,0.30065390447308576,10.760190111732765,1,30.930000000000007,26.175714285714314,26.740000000000038,19.850000000000023,366.4600000000004,0.76554644,0.6751146,0.6965318,0.17632347,16.87786382189277,0.10334941,0.011602681,0.0047249408,-0.021622878,0.29006703034974635,6.9852877,0.78221,0.0,0.0,25.812930583953857,5.8842397,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.54156304091069,22.078343895447542]}"
2_000000000000000000c5_0_0,81.60337,33,142,0.5507812500000001,0.4188097228689131,0.39935663567533647,0.30065390447308576,9.632623625985001,1,29.79000000000002,25.387142857142884,26.29000000000002,19.870000000000005,355.42000000000036,0.76123804,0.66382706,0.68026954,0.17632347,15.268022236708893,0.10334941,0.0063010375,0.004957188,-0.043043043,0.14492386067286134,6.9852877,0.78221,0.0,0.0,25.812930583953857,14.005318,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.5370714644901,22.082835471868137]}"
2_000000000000000000ca_0_0,-0.0,31,73,0.5235712775702911,0.4003103234146132,0.3977805977120703,0.3380972290851039,8.006206468292264,1,31.690000000000055,26.915454545454566,27.49000000000001,18.110000000000014,296.0700000000002,0.8084875,0.6359365,0.63706297,0.49665925,12.718729421160745,0.091893844,-0.028305694,-0.03874123,-0.06740258,-0.5661138794384897,7.897246,0.84797484,0.0,0.0,26.287220001220703,0.057968166,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38722790081711,22.069360742606346]}"
2_000000000000000000cf_0_0,274.08124,31,112,0.47954819965396805,0.34723111889022557,0.34419760304004676,0.07293276661514685,6.597391258914286,1,31.850000000000023,26.37400000000003,26.52000000000004,18.49000000000001,263.7400000000003,0.67633516,0.61615545,0.6276032,0.5587226,11.090797677590562,0.031854838,-0.045246024,-0.028029898,-0.52803737,-0.8596744174137712,7.40171,0.7763711,0.0,0.0,24.067503929138184,2.4419963,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36027844229352,21.939105026409013]}"
2_000000000000000000d0_0_0,274.08124,31,112,0.47954819965396805,0.34723111889022557,0.34419760304004676,0.07293276661514685,6.597391258914286,1,31.850000000000023,26.37400000000003,26.52000000000004,18.49000000000001,263.7400000000003,0.67633516,0.61615545,0.6276032,0.5587226,11.090797677590562,0.031854838,-0.045246024,-0.028029898,-0.52803737,-0.8596744174137712,7.40171,0.7763711,0.0,0.0,24.067503929138184,2.4419963,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36027844229352,21.939105026409013]}"
2_000000000000000000da_0_0,307.0217,31,46,0.4680319005136524,0.3768722176040257,0.37264641175530133,0.3090671790595656,6.029955481664412,1,31.53000000000003,27.895000000000017,27.99000000000001,20.950000000000045,223.16000000000014,0.68288857,0.5850723,0.5709458,0.5329791,9.36115611943625,0.039420757,-6.838762E-4,-2.1234609E-4,-0.035547078,-0.010942019755020738,8.266734,0.8456554,0.0,0.0,26.215317249298096,2.5015302,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.53994149911742,21.844781921576466]}"
2_000000000000000000e6_0_0,304.5666,33,38,0.5535061537945606,0.4600375949087427,0.45290122545400857,0.3590700768775873,8.740714303266111,1,30.690000000000055,27.00800000000003,27.79000000000005,21.03000000000003,270.0800000000003,0.75046164,0.67513967,0.69474155,0.49281642,12.827653157960933,0.07050305,0.037690833,0.037729867,-0.004156053,0.7161258449777961,7.0676394,0.7881134,0.0,0.0,26.007742881774902,2.3486197,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.68367194457655,21.7774082752675]}"
2_000000000000000000e8_0_0,-0.0,35,19,0.41781914028180006,0.34715706197785096,0.34164217750041603,0.16625881675543402,7.637455363512721,1,32.610000000000014,29.134000000000025,29.600000000000023,22.750000000000057,291.34000000000026,0.59986484,0.5123029,0.5461228,0.26596898,11.270662660429583,0.10974393,0.016923247,0.0069987685,-0.039049234,0.372311422979692,8.989445,0.6460995,0.0,0.0,22.613483428955078,0.057968166,20191207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.75553716730612,21.71901778179973]}"
2_00000000000000000030_0_0,170.14764,25,366,0.5820441288359117,0.4544837857881055,0.435503367294077,0.36330723246611096,6.8172567868215825,1,28.630000000000052,23.93250000000003,24.440000000000026,19.55000000000001,382.92000000000047,0.7258177,0.6759727,0.69801867,0.51786447,10.139590479603669,0.05370844,-0.009994235,-0.021575116,-0.068668045,-0.14991351962089539,7.7363715,0.8038578,0.0,0.0,20.096444606781006,8.468984,20191126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.80656604972594,24.027688061986904]}"
2_00000000000000000031_0_0,196.34442,25,333,0.5344001080278171,0.43609179449331925,0.42158271898463107,0.3328330206378987,6.105285122906469,1,29.53000000000003,24.76066666666669,25.430000000000007,20.430000000000007,371.41000000000037,0.7169622,0.65176886,0.6632115,0.57225806,9.12476414346726,0.070728146,-0.0029194544,6.0970895E-5,-0.07055683,-0.04087236197665334,7.7363715,0.8038578,0.0,0.0,20.096444606781006,6.7346745,20191126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.81105762614655,24.023196485566306]}"
2_00000000000000000042_0_0,171.12413,38,170,0.6247400526826563,0.47256635874219793,0.4566533113134279,0.3513344045146373,9.451327174843959,1,30.750000000000057,25.108888888888913,25.07000000000002,20.55000000000001,451.96000000000043,0.81602144,0.75501376,0.76012605,0.5857563,15.10027503960502,0.044532347,0.011615645,0.009483982,-0.033918127,0.23231290688272566,7.7192097,0.68685997,0.0,0.0,26.10067892074585,1.2318963,20191126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.33045894914261,23.82556712306001]}"
